timestamp;x (in microteslas);y (in microteslas);z (in microteslas)
1600601992.685911;53.252182;205.799515;-425.818176
1600601992.705870;53.306595;205.575256;-425.723694
1600601992.725828;53.099625;205.716843;-425.640289
1600601992.745786;52.499466;205.472168;-425.602417
1600601992.765745;51.819122;205.391861;-425.302612
1600601992.785673;51.861145;205.428467;-425.124054
1600601992.805662;51.054062;205.423096;-425.131287
1600601992.825590;51.881439;205.291580;-424.886261
1600601992.845548;51.063690;205.342850;-424.599213
1600601992.865537;51.101227;205.081177;-424.531006
1600601992.885526;50.703003;205.120514;-424.594788
1600601992.905515;49.949356;205.072586;-424.271057
1600601992.925474;51.312881;205.105865;-424.243439
1600601992.945432;51.122330;204.937302;-424.282104
1600601992.965391;49.870316;204.865295;-423.558472
1600601992.985349;49.978653;205.018356;-423.999176
1600601993.005308;50.547012;205.332657;-423.790588
1600601993.025266;51.081100;205.422012;-423.829346
1600601993.045225;50.775620;205.499222;-423.496887
1600601993.065183;50.266617;205.493774;-423.597778
1600601993.085142;51.034210;205.680435;-424.283325
1600601993.105060;51.022232;205.607162;-424.859406
1600601993.125019;52.013855;205.593475;-424.929871
1600601993.144977;50.949036;205.444824;-424.580688
1600601993.164936;51.562256;205.844650;-424.434570
1600601993.184894;51.327408;206.020798;-424.310272
1600601993.204853;52.038605;206.263748;-424.272461
1600601993.224811;52.774017;206.309631;-424.683441
1600601993.244800;52.510010;206.360947;-424.791809
1600601993.264759;52.517181;206.429398;-425.162537
1600601993.284717;53.046494;206.311478;-425.363739
1600601993.304676;53.049545;206.526489;-425.568359
1600601993.324634;53.820221;206.842789;-425.586731
1600601993.344593;53.229507;206.585190;-425.452362
1600601993.364551;52.919220;206.531830;-425.375519
1600601993.384510;53.202469;206.538071;-425.246613
1600601993.404468;52.714844;206.376831;-425.327087
1600601993.424427;53.672714;206.751755;-425.456085
1600601993.444385;53.694199;206.699387;-425.622620
1600601993.464344;53.235001;206.963806;-425.553253
1600601993.484302;52.942062;206.837265;-425.700439
1600601993.504291;53.663452;206.771255;-425.615143
1600601993.524250;54.461044;206.960510;-425.558441
1600601993.544239;53.760941;207.224167;-425.598206
1600601993.564228;53.322113;206.868134;-425.431915
1600601993.584186;53.213684;206.984268;-425.334778
1600601993.604145;52.853989;206.769897;-425.246826
1600601993.624134;53.598114;207.102753;-425.370850
1600601993.644062;53.189011;206.718414;-425.007751
1600601993.664020;53.132721;206.947144;-425.107910
1600601993.683979;52.781021;206.637634;-424.910156
1600601993.703937;52.847458;206.640900;-424.882690
1600601993.723896;53.359283;206.751785;-424.813171
1600601993.743854;52.931854;206.698547;-424.916260
1600601993.763813;52.688217;206.729568;-424.939575
1600601993.783771;52.715485;206.696320;-424.972717
1600601993.803730;52.494568;206.525009;-425.046387
1600601993.823688;53.075012;206.536118;-425.138885
1600601993.843677;52.103653;206.682831;-424.567139
1600601993.863636;52.040497;206.911240;-423.675903
1600601993.883594;51.460907;206.901352;-423.540955
1600601993.903553;51.462677;206.845169;-423.119385
1600601993.923511;52.065964;206.975082;-423.451721
1600601993.943439;52.068954;206.716797;-423.512817
1600601993.963428;50.912796;206.556625;-423.514832
1600601993.983387;50.964966;206.256531;-423.400604
1600601994.003376;50.269043;206.163452;-423.037842
1600601994.023365;50.545059;205.819550;-423.083130
1600601994.043293;50.344437;205.829178;-422.851196
1600601994.063251;49.590332;205.647903;-422.594360
1600601994.083179;49.731125;205.149338;-422.719604
1600601994.103097;49.285828;205.080261;-422.913147
1600601994.123056;49.706467;205.039062;-422.976868
1600601994.143014;49.616837;204.964966;-422.956970
1600601994.162973;48.939041;204.617035;-422.902405
1600601994.182931;48.825531;204.896744;-422.466064
1600601994.202890;48.464706;204.869080;-422.234314
1600601994.222848;49.358368;205.122009;-422.665710
1600601994.242807;49.366974;205.040314;-422.231445
1600601994.262765;48.916473;204.986404;-421.921021
1600601994.282724;48.515350;205.173935;-421.791168
1600601994.302682;48.558640;205.265610;-422.253662
1600601994.322641;49.787292;205.631668;-422.345398
1600601994.342599;50.099869;205.838806;-422.151520
1600601994.362558;49.295013;205.599152;-422.026855
1600601994.382516;49.453613;206.059448;-422.134644
1600601994.402475;49.650513;206.328094;-422.645630
1600601994.422433;50.091537;206.307602;-422.898163
1600601994.442392;51.117386;206.540604;-423.038239
1600601994.462350;50.501572;206.280151;-423.395935
1600601994.482309;50.054672;206.433350;-423.752533
1600601994.502267;51.324524;206.509918;-423.720764
1600601994.522195;51.370529;207.109589;-423.424011
1600601994.542154;51.939880;207.381302;-423.471252
1600601994.562112;51.559708;207.775681;-423.036926
1600601994.582071;52.021133;208.044418;-422.540771
1600601994.602029;52.359314;208.282944;-422.742523
1600601994.622018;52.723267;208.307236;-423.364288
1600601994.641977;53.200806;208.666931;-423.217102
1600601994.661935;53.076752;208.699417;-422.943329
1600601994.681894;53.338043;208.952835;-422.885834
1600601994.701852;53.137680;208.817017;-423.345398
1600601994.721811;53.359390;208.902130;-423.303711
1600601994.741769;53.768570;209.296066;-423.539307
1600601994.761697;53.371140;209.182388;-423.159424
1600601994.781656;53.435120;209.171600;-423.092529
1600601994.801614;53.436554;209.042542;-423.359436
1600601994.821573;53.567368;209.113342;-423.340393
1600601994.841531;54.120956;209.403564;-423.570374
1600601994.861520;53.400909;209.304947;-423.255066
1600601994.881479;53.495148;209.388824;-423.248779
1600601994.901437;53.549103;209.316330;-423.483582
1600601994.921396;53.581467;209.331589;-423.823608
1600601994.941385;54.320496;209.465393;-423.719910
1600601994.961343;53.142075;209.198090;-423.561523
1600601994.981302;53.688705;209.347977;-423.800201
1600601995.001260;53.256165;209.205902;-423.771545
1600601995.021188;52.835861;209.143906;-423.718079
1600601995.041177;53.906296;209.271317;-424.013855
1600601995.061136;52.994034;209.429077;-423.958313
1600601995.081094;52.966110;209.200546;-424.196655
1600601995.101024;52.507996;208.994110;-424.012177
1600601995.120982;52.725311;209.181061;-424.013367
1600601995.140941;53.004196;208.862915;-424.306488
1600601995.160899;52.060883;208.691071;-424.236877
1600601995.180858;51.938202;208.483612;-424.255432
1600601995.200816;51.515137;208.385345;-423.786163
1600601995.220775;51.254044;208.230438;-424.035767
1600601995.240733;51.364136;208.136902;-424.264893
1600601995.260692;51.146072;207.956100;-423.885071
1600601995.280650;50.370132;207.993576;-423.854950
1600601995.300609;50.505661;208.046799;-423.230835
1600601995.320567;50.138199;207.846527;-423.282104
1600601995.340526;51.018692;207.895950;-423.762848
1600601995.360484;50.411255;207.992645;-423.873169
1600601995.380443;49.621002;207.780685;-424.145172
1600601995.400401;49.893555;207.793243;-424.272339
1600601995.420360;49.966324;207.323837;-424.273804
1600601995.440318;50.876801;207.420944;-424.382874
1600601995.460277;50.454575;207.516983;-423.824951
1600601995.480235;49.156235;207.313248;-423.609802
1600601995.500194;49.342148;207.445557;-423.791626
1600601995.520152;49.369781;207.216995;-423.806519
1600601995.540112;50.207489;207.224854;-424.363373
1600601995.560069;49.987488;207.052490;-424.285065
1600601995.580029;49.685562;206.994690;-424.532471
1600601995.599986;49.533096;207.000824;-424.463501
1600601995.619946;49.663864;206.782318;-424.302307
1600601995.639903;49.917679;206.844940;-424.724976
1600601995.659863;49.773361;206.861481;-424.469604
1600601995.679821;48.977676;206.782272;-424.265686
1600601995.699780;48.475296;206.759750;-424.028656
1600601995.719738;49.195435;206.310257;-424.097046
1600601995.739727;49.692596;206.380630;-424.570221
1600601995.759686;49.866852;206.555450;-424.509277
1600601995.779675;49.318008;206.335327;-424.614899
1600601995.799664;49.266876;206.392670;-424.466858
1600601995.819621;49.422119;206.526794;-424.470642
1600601995.839550;50.238922;206.435822;-424.593201
1600601995.859509;50.397903;206.480530;-424.854492
1600601995.879467;49.670258;206.553009;-424.679810
1600601995.899426;50.050064;206.689056;-425.161438
1600601995.919384;50.964798;206.506409;-425.493927
1600601995.939342;51.219711;206.803406;-426.018311
1600601995.959332;51.362640;206.824066;-425.996704
1600601995.979321;51.167313;206.739029;-425.394653
1600601995.999278;51.327332;207.260696;-425.375549
1600601996.019238;51.552734;207.449432;-425.180298
1600601996.039196;52.006165;208.038467;-425.440308
1600601996.059155;52.950180;208.375946;-425.321655
1600601996.079113;53.137894;208.200729;-424.902771
1600601996.099016;53.553360;208.473358;-425.165283
1600601996.118974;53.659134;208.483597;-425.341125
1600601996.138933;53.867538;208.565628;-425.686707
1600601996.158891;54.592178;208.888763;-425.779785
1600601996.178850;54.193512;208.856018;-425.422455
1600601996.198808;54.390030;208.862869;-425.414612
1600601996.218797;54.195847;209.016068;-425.499817
1600601996.238756;54.359726;208.958191;-425.479736
1600601996.258714;55.301300;209.061462;-425.409912
1600601996.278673;55.003525;209.044891;-425.119537
1600601996.298631;54.682053;208.995590;-425.225098
1600601996.318590;55.042023;209.035416;-425.518433
1600601996.338548;55.031616;209.134766;-425.363281
1600601996.358506;55.831619;209.134750;-425.596619
1600601996.378465;55.421951;209.116196;-425.734253
1600601996.398423;55.709213;209.266235;-425.531799
1600601996.418382;55.739929;209.204803;-425.509705
1600601996.438340;55.662323;209.288651;-425.897675
1600601996.458299;56.285156;209.414795;-425.695129
1600601996.478257;55.696075;209.291809;-425.609406
1600601996.498216;55.717026;209.135208;-425.538818
1600601996.518174;55.392166;209.093063;-425.597534
1600601996.538133;55.677979;209.154114;-425.587311
1600601996.558091;56.289673;209.395889;-425.799500
1600601996.578050;55.584549;209.145767;-425.805237
1600601996.598069;55.465897;208.907990;-425.655762
1600601996.618028;55.868439;208.725540;-425.802917
1600601996.637986;54.839798;208.931519;-425.421173
1600601996.657945;55.965927;208.766693;-425.520599
1600601996.677842;55.347977;208.907990;-425.138367
1600601996.697770;55.207932;208.935501;-424.488586
1600601996.717698;54.856644;209.377380;-424.058777
1600601996.737596;54.892883;209.192719;-423.730133
1600601996.757524;55.853561;209.563248;-424.011139
1600601996.777421;55.479660;209.231461;-424.131897
1600601996.797349;55.521515;209.129852;-424.469604
1600601996.817247;55.696228;209.461914;-424.590942
1600601996.837175;55.577576;208.913086;-425.090332
1600601996.857072;56.071762;209.005371;-424.940674
1600601996.877000;55.852493;208.916153;-424.326935
1600601996.896928;55.103119;208.975113;-424.174500
1600601996.916887;54.667252;208.931107;-423.757690
1600601996.936845;55.171799;209.361511;-423.986481
1600601996.956804;55.897430;209.134415;-424.383087
1600601996.976762;56.018219;209.232483;-424.768341
1600601996.996721;55.065628;209.015762;-424.484741
1600601997.016679;54.813187;208.887100;-424.593567
1600601997.036638;54.805099;208.928116;-424.461609
1600601997.056596;55.707565;208.703400;-424.896606
1600601997.076555;55.887451;209.133575;-424.886108
1600601997.096478;55.386856;209.171829;-424.365540
1600601997.116436;55.040878;209.056534;-424.422791
1600601997.136395;54.620163;209.101028;-424.552429
1600601997.156353;55.543716;209.192444;-425.005280
1600601997.176311;56.100555;209.099960;-424.969482
1600601997.196270;55.052124;208.999527;-424.769470
1600601997.216198;55.261246;208.925674;-424.814789
1600601997.236187;54.940338;208.783844;-425.072296
1600601997.256145;55.893463;208.895996;-425.072144
1600601997.276104;55.470322;208.948044;-425.368256
1600601997.296062;55.325485;208.448578;-425.096741
1600601997.315990;55.480423;208.753967;-425.525696
1600601997.335949;56.099228;208.713593;-425.780029
1600601997.355907;56.202591;208.540039;-426.246826
1600601997.375835;56.559677;208.465912;-426.933929
1600601997.395793;55.656891;208.488541;-426.609070
1600601997.415752;55.702301;208.507355;-426.430725
1600601997.435710;55.965454;208.656616;-426.451172
1600601997.455669;56.141464;208.693085;-426.508728
1600601997.475627;57.269058;208.957901;-426.424438
1600601997.495616;57.232895;209.001419;-426.676758
1600601997.515575;57.074417;209.138382;-426.493286
1600601997.535564;57.618500;209.342926;-426.881653
1600601997.555522;57.882126;209.271912;-427.457825
1600601997.575481;58.504608;209.186020;-427.542511
1600601997.595439;58.155579;209.337433;-426.886871
1600601997.615398;57.880997;209.605652;-426.995209
1600601997.635356;58.125214;209.414169;-426.955017
1600601997.655315;58.136047;209.707504;-426.468750
1600601997.675273;58.896072;209.564163;-427.356567
1600601997.695262;58.383682;209.529266;-427.080566
1600601997.715221;58.148300;209.854111;-426.922913
1600601997.735179;58.334351;209.757523;-427.219055
1600601997.755138;58.526337;209.822815;-427.178467
1600601997.775096;59.110992;210.028275;-427.219177
1600601997.795055;58.635483;209.912659;-426.925171
1600601997.815044;58.580032;210.083084;-426.918640
1600601997.835002;58.501373;209.988052;-426.892334
1600601997.854961;58.312363;209.932846;-426.940674
1600601997.874919;58.399475;209.948395;-427.381409
1600601997.894908;58.369095;209.907928;-427.096100
1600601997.914836;58.178101;209.813171;-427.261963
1600601997.934795;58.238220;209.593506;-427.049316
1600601997.954753;57.388535;209.703506;-426.927856
1600601997.974712;57.831650;209.561920;-427.366852
1600601997.994670;57.023346;209.637177;-426.934570
1600601998.014629;57.000626;209.355911;-426.710114
1600601998.034587;56.576721;209.462585;-426.574280
1600601998.054546;56.406937;209.015610;-426.733704
1600601998.074504;56.849823;208.842148;-426.960815
1600601998.094436;56.087204;208.735611;-427.156677
1600601998.114394;55.876709;208.639023;-426.833252
1600601998.134353;55.845001;208.700577;-426.838135
1600601998.154311;54.750809;208.911743;-426.810181
1600601998.174270;56.001663;208.958771;-426.706421
1600601998.194228;54.646942;208.734268;-426.305481
1600601998.214187;54.467102;208.482071;-426.662109
1600601998.234145;54.237457;208.447144;-426.806641
1600601998.254134;54.515015;208.171265;-427.084473
1600601998.274123;55.444824;208.081421;-427.625671
1600601998.294082;54.755585;208.287613;-427.418121
1600601998.314040;54.399765;208.033691;-427.272736
1600601998.333999;54.507629;208.008560;-426.963898
1600601998.353957;54.066177;208.116058;-427.204926
1600601998.373946;54.634689;208.201904;-427.348175
1600601998.393935;54.172974;207.999176;-427.224365
1600601998.413894;53.765610;207.908203;-427.156372
1600601998.433852;53.861816;208.086533;-426.917511
1600601998.453811;53.701660;208.033127;-426.922607
1600601998.473739;53.771408;208.156784;-426.924194
1600601998.493697;53.613235;208.197205;-426.724762
1600601998.513656;53.144699;207.950607;-426.615112
1600601998.533614;53.065735;208.134399;-426.703003
1600601998.553573;53.421036;207.764145;-426.753418
1600601998.573531;53.669571;208.065582;-426.961365
1600601998.593490;53.700211;208.580551;-426.922974
1600601998.613448;52.730286;208.383102;-426.749390
1600601998.633407;53.257706;208.356384;-426.713867
1600601998.653396;53.462204;208.271027;-426.744019
1600601998.673354;53.786636;208.567322;-426.682526
1600601998.693313;53.803757;208.723328;-426.908356
1600601998.713241;53.496246;208.663803;-426.497345
1600601998.733199;53.581528;208.533752;-426.510468
1600601998.753158;53.172043;208.677475;-426.519104
1600601998.773116;54.132645;208.756012;-426.739746
1600601998.793075;53.592941;208.599045;-426.933868
1600601998.813033;52.902222;208.697495;-426.715057
1600601998.832992;53.061020;208.508255;-426.405396
1600601998.852950;52.880676;208.706512;-426.056183
1600601998.872909;53.468948;208.983978;-426.284546
1600601998.892867;53.462204;208.940887;-426.085510
1600601998.912826;52.889359;208.935715;-425.697632
1600601998.932784;52.480316;209.118225;-425.365906
1600601998.952743;52.725494;209.137375;-425.274475
1600601998.972701;53.395935;209.312302;-425.594360
1600601998.992629;54.075089;209.207291;-425.830383
1600601999.012588;53.024918;209.388641;-425.606750
1600601999.032546;53.568649;209.475540;-425.613770
1600601999.052505;53.033081;209.450333;-425.410919
1600601999.072463;52.480408;209.267532;-425.640381
1600601999.092422;53.766830;209.523270;-425.577332
1600601999.112389;53.020615;209.147705;-425.309631
1600601999.132378;52.940826;209.375580;-425.351501
1600601999.152367;52.731689;209.127426;-425.720154
1600601999.172325;52.600555;208.807785;-425.920837
1600601999.192284;53.413788;209.164352;-425.886475
1600601999.212242;52.262863;208.484222;-426.070709
1600601999.232201;52.633835;208.637985;-425.908508
1600601999.252159;51.994308;208.418900;-425.893768
1600601999.272118;51.965164;208.369949;-426.023376
1600601999.292076;52.290390;208.265274;-426.102356
1600601999.312035;51.050369;208.101654;-425.989746
1600601999.331993;51.145508;207.955612;-425.774109
1600601999.351952;51.059341;207.933975;-425.677979
1600601999.371910;50.625061;207.724594;-425.640625
1600601999.391869;51.633301;207.629471;-425.769562
1600601999.411827;50.200256;207.575119;-425.414307
1600601999.431786;50.119370;207.370193;-425.667480
1600601999.451744;50.051804;207.170273;-425.315308
1600601999.471703;49.594391;206.816711;-425.276672
1600601999.491661;50.205383;206.998123;-425.422180
1600601999.511620;49.380096;206.740982;-425.163879
1600601999.531578;49.278763;206.295868;-425.481812
1600601999.551537;49.246445;206.243469;-425.596100
1600601999.571465;48.730637;205.835312;-425.876648
1600601999.591423;49.118530;206.037262;-425.685028
1600601999.611382;48.306168;206.013550;-425.284363
1600601999.631371;47.831848;206.358521;-424.252960
1600601999.651329;47.658325;206.298538;-423.587982
1600601999.671288;47.959427;206.472626;-423.561310
1600601999.691246;48.509277;206.826782;-424.105316
