timestamp;quaternion x;quaternion y;quaternion z;quaternion w;pitch (in radians);roll (in radians);yaw (in radians)
1600601975.898339;0.070813;-0.017460;0.067262;0.995066;0.139025;-0.044719;0.138100
1600601975.918328;0.071066;-0.016756;0.067098;0.995071;0.139636;-0.043319;0.137687
1600601975.938317;0.071291;-0.015486;0.067315;0.995061;0.140252;-0.040828;0.137960
1600601975.958306;0.071084;-0.014012;0.068532;0.995015;0.139996;-0.038008;0.140200
1600601975.978326;0.071102;-0.012183;0.070072;0.994930;0.140235;-0.034553;0.143053
1600601975.998315;0.071391;-0.010295;0.071047;0.994862;0.141054;-0.030941;0.144772
1600601976.018304;0.071575;-0.008766;0.071528;0.994829;0.141629;-0.027965;0.145537
1600601976.038293;0.071628;-0.007426;0.071756;0.994819;0.141924;-0.025312;0.145809
1600601976.058265;0.071714;-0.006084;0.071986;0.994806;0.142286;-0.022660;0.146088
1600601976.078285;0.071783;-0.005107;0.072352;0.994780;0.142559;-0.020759;0.146689
1600601976.098274;0.071836;-0.004440;0.072633;0.994758;0.142759;-0.019468;0.147164
1600601976.118263;0.072201;-0.003767;0.072640;0.994734;0.143587;-0.018172;0.147097
1600601976.138252;0.072929;-0.003522;0.072339;0.994704;0.145084;-0.017746;0.146482
1600601976.158272;0.073534;-0.003952;0.072060;0.994678;0.146237;-0.018660;0.146005
1600601976.178261;0.073444;-0.004281;0.071750;0.994706;0.146014;-0.019262;0.145423
1600601976.198250;0.072563;-0.004541;0.071321;0.994800;0.144223;-0.019589;0.144558
1600601976.218239;0.071187;-0.004477;0.070359;0.994968;0.141498;-0.019118;0.142549
1600601976.238228;0.069305;-0.003747;0.068563;0.995230;0.137871;-0.017125;0.138748
1600601976.258248;0.067522;-0.002586;0.066253;0.995512;0.134500;-0.014225;0.133866
1600601976.278236;0.066009;-0.001545;0.064009;0.995763;0.131640;-0.011629;0.129153
1600601976.298225;0.065170;-0.000601;0.062596;0.995909;0.130097;-0.009436;0.126157
1600601976.318214;0.066346;-0.000002;0.062670;0.995827;0.132525;-0.008393;0.126256
1600601976.338233;0.069975;-0.001037;0.063539;0.995522;0.139646;-0.011064;0.128251
1600601976.358222;0.074028;-0.003978;0.064315;0.995172;0.147362;-0.017632;0.130376
1600601976.378211;0.076477;-0.006657;0.064653;0.994951;0.151904;-0.023407;0.131560
1600601976.398201;0.076421;-0.008866;0.064648;0.994938;0.151501;-0.027845;0.131884
1600601976.418190;0.074179;-0.010868;0.064757;0.995081;0.146747;-0.031582;0.132292
1600601976.438210;0.071552;-0.011283;0.064728;0.995270;0.141438;-0.032047;0.132159
1600601976.458199;0.069988;-0.009442;0.064564;0.995412;0.138556;-0.028109;0.131492
1600601976.478188;0.070129;-0.007479;0.064824;0.995401;0.139091;-0.024217;0.131751
1600601976.498177;0.071434;-0.007062;0.065358;0.995277;0.141744;-0.023634;0.132825
1600601976.518195;0.072892;-0.007690;0.065395;0.995164;0.144577;-0.025103;0.133054
1600601976.538184;0.072734;-0.008047;0.064588;0.995225;0.144233;-0.025682;0.131470
1600601976.558173;0.070366;-0.007393;0.063507;0.995470;0.139609;-0.023891;0.129090
1600601976.578162;0.067776;-0.006080;0.063271;0.995674;0.134602;-0.020874;0.128328
1600601976.598182;0.066477;-0.004813;0.063996;0.995722;0.132154;-0.018254;0.129573
1600601976.618171;0.066303;-0.004162;0.065135;0.995663;0.131871;-0.017075;0.131779
1600601976.638160;0.066775;-0.004298;0.066365;0.995549;0.132775;-0.017577;0.134296
1600601976.658149;0.067725;-0.004947;0.067890;0.995379;0.134558;-0.019219;0.137494
1600601976.678138;0.068587;-0.005612;0.069367;0.995215;0.136159;-0.020881;0.140601
1600601976.698158;0.068568;-0.005884;0.070017;0.995169;0.136069;-0.021514;0.141949
1600601976.718147;0.067322;-0.005939;0.069578;0.995285;0.133579;-0.021382;0.141019
1600601976.738136;0.064957;-0.006118;0.068429;0.995520;0.128851;-0.021248;0.138630
1600601976.758125;0.062107;-0.006448;0.066928;0.995802;0.123140;-0.021318;0.135532
1600601976.778145;0.059091;-0.006865;0.065225;0.996096;0.117092;-0.021534;0.132037
1600601976.798134;0.055655;-0.006976;0.063530;0.996403;0.110246;-0.021103;0.128510
1600601976.818122;0.052397;-0.006756;0.062067;0.996673;0.103792;-0.020081;0.125431
1600601976.838111;0.049601;-0.006397;0.060892;0.996891;0.098272;-0.018888;0.122942
1600601976.858100;0.047215;-0.006154;0.059851;0.997071;0.093554;-0.018003;0.120753
1600601976.878120;0.045397;-0.006225;0.059035;0.997204;0.089927;-0.017847;0.119066
1600601976.898109;0.044101;-0.006630;0.058649;0.997282;0.087295;-0.018468;0.118290
1600601976.918098;0.042858;-0.007398;0.058270;0.997353;0.084729;-0.019824;0.117557
1600601976.938087;0.041212;-0.008381;0.057973;0.997432;0.081331;-0.021570;0.116991
1600601976.958107;0.040111;-0.009129;0.058288;0.997452;0.079035;-0.022960;0.117649
1600601976.978096;0.039601;-0.009028;0.059076;0.997427;0.078011;-0.022760;0.119208
1600601976.998085;0.038532;-0.007158;0.059827;0.997439;0.076083;-0.018946;0.120538
1600601977.018074;0.036678;-0.003149;0.060319;0.997500;0.072857;-0.010736;0.121184
1600601977.038063;0.034703;0.002012;0.061228;0.997518;0.069536;-0.000236;0.122615
1600601977.058033;0.035113;0.006561;0.062700;0.997393;0.070925;0.008706;0.125254
1600601977.078022;0.038883;0.008535;0.064546;0.997120;0.078726;0.012038;0.128811
1600601977.098011;0.043093;0.007990;0.065986;0.996858;0.087080;0.010282;0.131748
1600601977.118000;0.044882;0.006124;0.066977;0.996726;0.090414;0.006222;0.133910
1600601977.138018;0.042813;0.004178;0.067586;0.996786;0.086021;0.002551;0.135291
1600601977.158007;0.038281;0.004199;0.068872;0.996882;0.076978;0.003109;0.137836
1600601977.177996;0.036281;0.006173;0.071412;0.996768;0.073275;0.007144;0.142782
1600601977.197985;0.037141;0.009361;0.075015;0.996446;0.075494;0.013121;0.149787
1600601977.217974;0.040161;0.012961;0.079274;0.995959;0.082144;0.019518;0.158053
1600601977.237994;0.046786;0.015095;0.083677;0.995280;0.095803;0.022322;0.166683
1600601977.257983;0.054747;0.015168;0.087892;0.994509;0.111792;0.020675;0.175139
1600601977.277972;0.060547;0.014040;0.091471;0.993866;0.123232;0.016961;0.182508
1600601977.297961;0.063505;0.013058;0.094311;0.993430;0.128996;0.014083;0.188392
1600601977.317981;0.064896;0.013201;0.096270;0.993150;0.131827;0.013846;0.192350
1600601977.337970;0.065578;0.013550;0.097331;0.992997;0.133270;0.014272;0.194458
1600601977.357959;0.065997;0.013254;0.097660;0.992941;0.134052;0.013552;0.195168
1600601977.377948;0.066030;0.012946;0.097754;0.992933;0.134058;0.012915;0.195399
1600601977.397938;0.065744;0.012894;0.098624;0.992867;0.133490;0.012749;0.197164
1600601977.417956;0.065331;0.013160;0.100134;0.992739;0.132738;0.013162;0.200179
1600601977.437945;0.064826;0.013421;0.101565;0.992624;0.131803;0.013593;0.203032
1600601977.457934;0.063785;0.013218;0.102637;0.992584;0.129700;0.013259;0.205213
1600601977.477923;0.062285;0.012902;0.103665;0.992576;0.126659;0.012801;0.207313
1600601977.497943;0.061289;0.012971;0.104476;0.992552;0.124698;0.013044;0.208934
1600601977.517932;0.061589;0.013183;0.104792;0.992498;0.125345;0.013365;0.209551
1600601977.537921;0.062236;0.012794;0.104383;0.992505;0.126548;0.012503;0.208780
1600601977.557910;0.062083;0.011741;0.103670;0.992603;0.126014;0.010519;0.207467
1600601977.577899;0.061352;0.011097;0.103057;0.992720;0.124420;0.009461;0.206294
1600601977.597919;0.061160;0.011257;0.102512;0.992786;0.124064;0.009889;0.205169
1600601977.617908;0.062461;0.011393;0.101759;0.992781;0.126677;0.009989;0.203650
1600601977.637897;0.064651;0.010961;0.100501;0.992774;0.130944;0.008844;0.201197
1600601977.657886;0.066611;0.010157;0.098610;0.992842;0.134678;0.007096;0.197513
1600601977.677906;0.067755;0.009184;0.096566;0.992975;0.136758;0.005202;0.193532
1600601977.697895;0.068136;0.008915;0.094118;0.993187;0.137453;0.004930;0.188624
1600601977.717883;0.068593;0.009323;0.090737;0.993466;0.138423;0.006135;0.181737
1600601977.737872;0.069994;0.009276;0.087836;0.993630;0.141194;0.006201;0.175901
1600601977.757891;0.073965;0.007140;0.086524;0.993475;0.148747;0.001402;0.173642
1600601977.777880;0.078587;0.003449;0.085964;0.993188;0.157345;-0.006744;0.173209
1600601977.797869;0.081313;0.000421;0.085136;0.993046;0.162278;-0.013182;0.172119
1600601977.817858;0.080264;-0.002815;0.082987;0.993309;0.159664;-0.019158;0.168238
1600601977.837847;0.073245;-0.005713;0.079462;0.994127;0.145231;-0.023247;0.161215
1600601977.857867;0.061454;-0.005424;0.075693;0.995221;0.121800;-0.020250;0.153056
1600601977.877856;0.050825;-0.001818;0.073768;0.995978;0.101145;-0.011177;0.148428
1600601977.897846;0.047285;0.001903;0.074513;0.996097;0.094626;-0.003270;0.149487
1600601977.917835;0.050540;0.002180;0.076011;0.995823;0.101161;-0.003358;0.152534
1600601977.937855;0.056091;-0.000329;0.075896;0.995537;0.111865;-0.009227;0.152695
1600601977.957844;0.060179;-0.003209;0.073947;0.995440;0.119620;-0.015399;0.149221
1600601977.977833;0.061940;-0.004861;0.071421;0.995509;0.122939;-0.018668;0.144390
1600601977.997822;0.061828;-0.004698;0.069073;0.995683;0.122781;-0.018033;0.139632
1600601978.017810;0.060263;-0.003302;0.066731;0.995944;0.119883;-0.014726;0.134689
1600601978.037829;0.058789;-0.002626;0.063813;0.996225;0.117066;-0.012824;0.128686
1600601978.057782;0.058183;-0.003580;0.060518;0.996463;0.115780;-0.014274;0.122144
1600601978.077771;0.058287;-0.004462;0.057700;0.996621;0.115925;-0.015727;0.116574
1600601978.097760;0.058709;-0.004471;0.055720;0.996709;0.116798;-0.015562;0.112602
1600601978.117780;0.058244;-0.004180;0.054499;0.996805;0.115920;-0.014781;0.110097
1600601978.137769;0.056402;-0.004191;0.053809;0.996948;0.112245;-0.014517;0.108657
1600601978.157758;0.054093;-0.004014;0.053810;0.997077;0.107646;-0.013906;0.108579
1600601978.177747;0.051915;-0.003612;0.054347;0.997165;0.103327;-0.012916;0.109563
1600601978.197736;0.050189;-0.003387;0.054614;0.997240;0.099897;-0.012298;0.110036
1600601978.217755;0.048791;-0.003453;0.054570;0.997311;0.097096;-0.012271;0.109921
1600601978.237744;0.047349;-0.003390;0.054755;0.997371;0.094216;-0.012002;0.110253
1600601978.257733;0.045774;-0.002790;0.055295;0.997416;0.091128;-0.010671;0.111250
1600601978.277722;0.044075;-0.002064;0.056254;0.997441;0.087804;-0.009112;0.113078
1600601978.297742;0.042422;-0.001412;0.057605;0.997437;0.084565;-0.007731;0.115704
1600601978.317731;0.041326;-0.001269;0.059515;0.997371;0.082377;-0.007476;0.119511
1600601978.337720;0.040341;-0.001544;0.061896;0.997266;0.080356;-0.008100;0.124298
1600601978.357709;0.039026;-0.002173;0.064106;0.997177;0.077632;-0.009367;0.128763
1600601978.377698;0.037458;-0.002864;0.065825;0.997124;0.074391;-0.010673;0.132236
1600601978.397717;0.036417;-0.003290;0.067025;0.997081;0.072242;-0.011472;0.134656
1600601978.417706;0.036129;-0.003061;0.068339;0.997003;0.071684;-0.011070;0.137271
1600601978.437695;0.036681;-0.001802;0.070087;0.996865;0.072944;-0.008758;0.140704
1600601978.457684;0.038011;0.000767;0.072249;0.996662;0.075951;-0.003974;0.144880
1600601978.477704;0.039877;0.003550;0.074802;0.996394;0.080083;0.001112;0.149819
1600601978.497693;0.040834;0.004936;0.078250;0.996085;0.082213;0.003454;0.156652
1600601978.517682;0.039617;0.005319;0.081243;0.995892;0.079859;0.004171;0.162630
1600601978.537671;0.037800;0.006181;0.083270;0.995791;0.076385;0.006033;0.166626
1600601978.557691;0.038292;0.008031;0.085111;0.995603;0.077692;0.009502;0.170191
1600601978.577680;0.041030;0.010453;0.087423;0.995271;0.083597;0.013682;0.174654
1600601978.597669;0.043834;0.011775;0.090566;0.994856;0.089469;0.015552;0.180872
1600601978.617658;0.044763;0.011358;0.093932;0.994507;0.091295;0.014242;0.187693
1600601978.637647;0.044655;0.010557;0.097042;0.994222;0.090968;0.012376;0.194032
1600601978.657666;0.045695;0.010604;0.099494;0.993932;0.093080;0.012039;0.198977
1600601978.677655;0.048641;0.011449;0.101226;0.993608;0.099140;0.012969;0.202411
1600601978.697644;0.052164;0.012035;0.102595;0.993282;0.106296;0.013279;0.205141
1600601978.717633;0.054868;0.011706;0.103657;0.993030;0.111630;0.011948;0.207349
1600601978.737653;0.055725;0.011429;0.103922;0.992957;0.113283;0.011186;0.207925
1600601978.757642;0.054901;0.011734;0.102574;0.993140;0.111689;0.012120;0.205158
1600601978.777631;0.053190;0.012173;0.099820;0.993508;0.108331;0.013650;0.199533
1600601978.797620;0.051736;0.012361;0.096718;0.993890;0.105426;0.014646;0.193241
1600601978.817609;0.051398;0.012439;0.094589;0.994111;0.104735;0.015092;0.188936
1600601978.837628;0.051722;0.013255;0.093890;0.994150;0.105523;0.016737;0.187442
1600601978.857617;0.051858;0.014613;0.094178;0.994096;0.106056;0.019396;0.187881
1600601978.877606;0.051577;0.015628;0.094568;0.994059;0.105693;0.021436;0.188561
1600601978.897595;0.050991;0.016280;0.094581;0.994077;0.104648;0.022849;0.188522
1600601978.917615;0.051292;0.016487;0.094218;0.994093;0.105279;0.023244;0.187766
1600601978.937604;0.052418;0.016366;0.093858;0.994070;0.107493;0.022832;0.187050
1600601978.957593;0.053452;0.016288;0.093692;0.994032;0.109538;0.022501;0.186720
1600601978.977582;0.053643;0.016345;0.093397;0.994048;0.109923;0.022614;0.186118
1600601978.997571;0.053059;0.015945;0.092756;0.994146;0.108668;0.021993;0.184870
1600601979.017590;0.052552;0.014976;0.091711;0.994285;0.107457;0.020259;0.182867
1600601979.037579;0.052730;0.014518;0.090601;0.994384;0.107706;0.019433;0.180675
1600601979.057551;0.053691;0.014343;0.089639;0.994423;0.109573;0.019016;0.178755
1600601979.077540;0.054969;0.013502;0.088940;0.994427;0.111961;0.017184;0.177440
1600601979.097560;0.056097;0.012550;0.088023;0.994459;0.114029;0.015184;0.175699
1600601979.117549;0.056738;0.012140;0.086497;0.994561;0.115215;0.014429;0.172672
1600601979.137538;0.057168;0.011861;0.084447;0.994716;0.115995;0.014036;0.168569
1600601979.157527;0.057973;0.011154;0.082460;0.994844;0.117457;0.012720;0.164648
1600601979.177547;0.060152;0.010061;0.080999;0.994847;0.121614;0.010350;0.161848
1600601979.197536;0.062738;0.008162;0.079867;0.994796;0.126463;0.006267;0.159829
1600601979.217525;0.062341;0.005605;0.078611;0.994938;0.125260;0.001363;0.157610
1600601979.237514;0.057913;0.004182;0.076681;0.995364;0.116191;-0.000560;0.153805
1600601979.257503;0.052469;0.004135;0.073839;0.995880;0.105311;0.000490;0.147992
1600601979.277522;0.048872;0.004012;0.070855;0.996281;0.098106;0.001074;0.141947
1600601979.297511;0.048032;0.003260;0.068170;0.996511;0.096323;-0.000051;0.136606
1600601979.317500;0.048775;0.003306;0.066187;0.996609;0.097813;0.000133;0.132622
1600601979.337489;0.051495;0.004731;0.065670;0.996501;0.103435;0.002679;0.131472
1600601979.357509;0.056337;0.006147;0.066417;0.996181;0.113302;0.004794;0.132873
1600601979.377498;0.061902;0.006309;0.067509;0.995777;0.124454;0.004240;0.135119
1600601979.397487;0.066240;0.005149;0.067898;0.995478;0.132972;0.001267;0.136118
1600601979.417476;0.068389;0.003523;0.067108;0.995393;0.137050;-0.002185;0.134783
1600601979.437465;0.068637;0.002827;0.065364;0.995494;0.137458;-0.003376;0.131364
1600601979.457484;0.067857;0.003466;0.062684;0.995718;0.135986;-0.001619;0.125851
1600601979.477473;0.066671;0.004347;0.059182;0.996009;0.133722;0.000775;0.118647
1600601979.497462;0.065052;0.004351;0.054971;0.996357;0.130478;0.001532;0.110132
1600601979.517451;0.063146;0.003921;0.050913;0.996697;0.126613;0.001398;0.101985
1600601979.537471;0.061635;0.004071;0.048072;0.996932;0.123598;0.002208;0.096229
1600601979.557460;0.060944;0.004480;0.046335;0.997055;0.122247;0.003310;0.092673
1600601979.577449;0.059862;0.004359;0.044920;0.997186;0.120067;0.003340;0.089832
1600601979.597438;0.057208;0.003986;0.043039;0.997426;0.114716;0.003048;0.086072
1600601979.617427;0.053704;0.003812;0.040970;0.997709;0.107681;0.003224;0.081909
1600601979.637446;0.049613;0.003506;0.039440;0.997983;0.099466;0.003099;0.078844
1600601979.657436;0.044770;0.003087;0.038209;0.998262;0.089740;0.002753;0.076389
1600601979.677425;0.040188;0.002978;0.036895;0.998506;0.080562;0.002991;0.073745
1600601979.697414;0.036456;0.003283;0.035736;0.998691;0.073116;0.003963;0.071390
1600601979.717433;0.033692;0.003710;0.035355;0.998800;0.067617;0.005041;0.070595
1600601979.737422;0.031885;0.004160;0.036600;0.998813;0.064043;0.005988;0.073063
1600601979.757411;0.031549;0.005073;0.039683;0.998701;0.063462;0.007644;0.079184
1600601979.777400;0.032060;0.006666;0.043490;0.998517;0.064649;0.010547;0.086714
1600601979.797420;0.033453;0.008883;0.046870;0.998301;0.067676;0.014635;0.093336
1600601979.817409;0.036040;0.011326;0.049608;0.998054;0.073128;0.019084;0.098629
1600601979.837398;0.039630;0.013291;0.052204;0.997761;0.080557;0.022459;0.103643
1600601979.857387;0.042914;0.013969;0.054739;0.997480;0.087251;0.023261;0.108629
1600601979.877376;0.045961;0.014195;0.057813;0.997168;0.093438;0.023099;0.114744
1600601979.897395;0.049610;0.014537;0.061684;0.996756;0.100862;0.022978;0.122452
1600601979.917384;0.053012;0.014978;0.065272;0.996346;0.107800;0.023062;0.129592
1600601979.937373;0.054614;0.014984;0.067023;0.996143;0.111044;0.022674;0.133103
1600601979.957362;0.053439;0.014807;0.066840;0.996222;0.108668;0.022492;0.132764
1600601979.977382;0.051699;0.015481;0.066498;0.996326;0.105272;0.024107;0.132020
1600601979.997371;0.052288;0.017262;0.067076;0.996227;0.106699;0.027539;0.132987
1600601980.017360;0.054707;0.019226;0.068694;0.995951;0.111845;0.030978;0.135993
1600601980.037349;0.057931;0.020789;0.070511;0.995610;0.118563;0.033467;0.139422
1600601980.057313;0.061063;0.021009;0.072133;0.995302;0.124908;0.033277;0.142612
1600601980.077332;0.063465;0.019720;0.073727;0.995062;0.129572;0.030144;0.145960
1600601980.097321;0.064768;0.018231;0.075400;0.994881;0.132004;0.026745;0.149519
1600601980.117310;0.065201;0.017420;0.076663;0.994770;0.132781;0.024883;0.152173
1600601980.137299;0.064955;0.017632;0.077084;0.994750;0.132333;0.025289;0.152997
1600601980.157319;0.065202;0.018077;0.076905;0.994740;0.132890;0.026168;0.152574
1600601980.177308;0.065777;0.017915;0.076851;0.994709;0.134013;0.025764;0.152484
1600601980.197297;0.065964;0.017463;0.077190;0.994679;0.134325;0.024782;0.153228
1600601980.217286;0.065749;0.017068;0.078099;0.994629;0.133857;0.023899;0.155117
1600601980.237275;0.065611;0.016701;0.079846;0.994505;0.133566;0.022947;0.158696
1600601980.257295;0.065672;0.016036;0.081807;0.994353;0.133623;0.021338;0.162745
1600601980.277284;0.065770;0.014991;0.083755;0.994201;0.133687;0.018962;0.166820
1600601980.297273;0.065681;0.013711;0.085774;0.994053;0.133327;0.016136;0.171070
1600601980.317262;0.065274;0.012960;0.087569;0.993933;0.132413;0.014459;0.174795
1600601980.337281;0.064630;0.012489;0.088903;0.993863;0.131063;0.013450;0.177546
1600601980.357270;0.064277;0.011513;0.090204;0.993780;0.130199;0.011384;0.180299
1600601980.377259;0.064391;0.009772;0.091382;0.993684;0.130122;0.007717;0.182906
1600601980.397248;0.064638;0.007950;0.092089;0.993619;0.130284;0.003926;0.184576
1600601980.417268;0.065237;0.006451;0.092117;0.993588;0.131202;0.000807;0.184841
1600601980.437257;0.065689;0.005264;0.091778;0.993597;0.131884;-0.001611;0.184323
1600601980.457246;0.064653;0.005146;0.091592;0.993682;0.129795;-0.001631;0.183935
1600601980.477235;0.061661;0.008755;0.091149;0.993888;0.124486;0.006210;0.182520
1600601980.497224;0.059306;0.015843;0.090275;0.994023;0.121060;0.020945;0.179869
1600601980.517243;0.060328;0.021079;0.089974;0.993892;0.124030;0.031290;0.178619
1600601980.537232;0.062552;0.022053;0.090428;0.993692;0.128657;0.032791;0.179392
1600601980.557221;0.063969;0.022135;0.090515;0.993592;0.131503;0.032694;0.179543
1600601980.577210;0.063806;0.022935;0.089794;0.993650;0.131298;0.034423;0.177982
1600601980.597230;0.062259;0.023294;0.089065;0.993805;0.128247;0.035508;0.176482
1600601980.617219;0.060872;0.022865;0.088480;0.993953;0.125382;0.034964;0.175373
1600601980.637208;0.059910;0.023206;0.088026;0.994044;0.123506;0.035868;0.174428
1600601980.657197;0.060404;0.024441;0.088033;0.993984;0.124708;0.038260;0.174282
1600601980.677186;0.062728;0.024326;0.088428;0.993808;0.129342;0.037580;0.175057
1600601980.697205;0.064969;0.022727;0.088826;0.993666;0.133549;0.033932;0.176042
1600601980.717194;0.065885;0.020569;0.088907;0.993646;0.134999;0.029433;0.176485
1600601980.737183;0.065376;0.018924;0.088802;0.993721;0.133691;0.026236;0.176496
1600601980.757172;0.064237;0.018054;0.088243;0.993862;0.131249;0.024765;0.175484
1600601980.777192;0.063186;0.016982;0.087356;0.994026;0.128941;0.022913;0.173831
1600601980.797181;0.063170;0.015179;0.086766;0.994108;0.128583;0.019377;0.172871
1600601980.817170;0.064231;0.013339;0.086910;0.994054;0.130387;0.015487;0.173406
1600601980.837159;0.065130;0.011719;0.087595;0.993956;0.131909;0.011991;0.175008
1600601980.857148;0.064897;0.010325;0.088563;0.993901;0.131207;0.009108;0.177146
1600601980.877168;0.063144;0.008949;0.089407;0.993951;0.127470;0.006552;0.179001
1600601980.897157;0.060299;0.007496;0.089894;0.994096;0.121532;0.004092;0.180116
1600601980.917146;0.057353;0.006218;0.090272;0.994245;0.115425;0.002023;0.180976
1600601980.937135;0.054979;0.005178;0.090942;0.994324;0.110500;0.000299;0.182398
1600601980.957154;0.052598;0.004249;0.092028;0.994357;0.105580;-0.001238;0.184640
1600601980.977143;0.049820;0.003644;0.093297;0.994384;0.099926;-0.002060;0.187204
1600601980.997132;0.046789;0.003411;0.094624;0.994407;0.093838;-0.002080;0.189838
1600601981.017121;0.044368;0.003257;0.096214;0.994366;0.088980;-0.002068;0.193010
1600601981.037141;0.042763;0.003085;0.098275;0.994235;0.085745;-0.002278;0.197147
1600601981.057072;0.041170;0.002866;0.100779;0.994052;0.082522;-0.002609;0.202182
1600601981.077061;0.039516;0.002573;0.103618;0.993828;0.079160;-0.003084;0.207894
1600601981.097050;0.037460;0.002072;0.106745;0.993578;0.074952;-0.003891;0.214194
1600601981.117039;0.034603;0.001321;0.109727;0.993358;0.069091;-0.004980;0.220202
1600601981.137058;0.031600;0.000819;0.111941;0.993212;0.062997;-0.005458;0.224636
1600601981.157048;0.029500;0.000618;0.113441;0.993106;0.058766;-0.005475;0.227633
1600601981.177037;0.028791;0.000241;0.114770;0.992975;0.057264;-0.006141;0.230319
1600601981.197026;0.029224;-0.000506;0.116266;0.992788;0.057942;-0.007814;0.233386
1600601981.217046;0.029645;-0.001615;0.117308;0.992652;0.058509;-0.010179;0.235561
1600601981.237035;0.030260;-0.002199;0.117874;0.992565;0.059587;-0.011521;0.236749
1600601981.257024;0.032755;-0.002181;0.118977;0.992354;0.064536;-0.012149;0.239040
1600601981.277013;0.038376;-0.001658;0.121657;0.991829;0.075795;-0.012662;0.244579
1600601981.297002;0.046162;-0.001375;0.125349;0.991037;0.091278;-0.014359;0.252286
1600601981.317020;0.053901;-0.002421;0.128793;0.990203;0.106323;-0.018786;0.259682
1600601981.337009;0.059961;-0.004466;0.131095;0.989545;0.117769;-0.024734;0.264885
1600601981.356999;0.064021;-0.006214;0.132805;0.989053;0.125317;-0.029532;0.268805
1600601981.376988;0.066482;-0.006500;0.134879;0.988608;0.130062;-0.031052;0.273215
1600601981.397007;0.068080;-0.004395;0.137666;0.988126;0.133731;-0.027681;0.278712
1600601981.416996;0.070162;-0.001514;0.140760;0.987553;0.138595;-0.022965;0.284755
1600601981.436985;0.073673;0.000053;0.143569;0.986894;0.145949;-0.021277;0.290480
1600601981.456975;0.077456;0.000258;0.145863;0.986268;0.153462;-0.022352;0.295377
1600601981.476995;0.080592;-0.000105;0.147593;0.985759;0.159534;-0.024309;0.299186
1600601981.496984;0.082497;-0.000623;0.148845;0.985413;0.163125;-0.026137;0.301968
1600601981.516973;0.082746;-0.000157;0.149302;0.985323;0.163747;-0.025360;0.302845
1600601981.536962;0.081148;0.001739;0.148681;0.985549;0.161164;-0.020977;0.301159
1600601981.556951;0.079092;0.003792;0.147563;0.985878;0.157722;-0.016065;0.298416
1600601981.576969;0.077897;0.005898;0.146956;0.986053;0.155986;-0.011402;0.296783
1600601981.596958;0.077989;0.007826;0.147302;0.985981;0.156739;-0.007637;0.297198
1600601981.616947;0.078865;0.008926;0.148446;0.985730;0.158796;-0.005891;0.299412
1600601981.636936;0.080278;0.009096;0.149926;0.985391;0.161641;-0.006227;0.302485
1600601981.656956;0.081642;0.008609;0.151492;0.985044;0.164186;-0.007882;0.305842
1600601981.676945;0.082092;0.008107;0.153066;0.984767;0.164912;-0.009290;0.309167
1600601981.696934;0.082060;0.007522;0.154334;0.984576;0.164653;-0.010662;0.311852
1600601981.716923;0.081950;0.006749;0.155203;0.984455;0.164184;-0.012315;0.313747
1600601981.736912;0.081757;0.005852;0.155654;0.984405;0.163514;-0.014119;0.314800
1600601981.756932;0.081222;0.004891;0.156029;0.984395;0.162146;-0.015926;0.315683
1600601981.776921;0.080447;0.004279;0.156120;0.984447;0.160415;-0.016912;0.315913
1600601981.796910;0.080120;0.003437;0.155610;0.984558;0.159512;-0.018402;0.314980
1600601981.816899;0.079829;0.002044;0.154119;0.984820;0.158528;-0.020843;0.312127
1600601981.836919;0.078415;0.000592;0.151219;0.985385;0.155341;-0.022826;0.306324
1600601981.856908;0.075540;-0.000043;0.147437;0.986183;0.149536;-0.022614;0.298502
1600601981.876897;0.071839;0.001223;0.143578;0.987027;0.142649;-0.018402;0.290218
1600601981.896885;0.068996;0.004062;0.140706;0.987636;0.137865;-0.011503;0.283824
1600601981.916874;0.067880;0.005665;0.139692;0.987849;0.136113;-0.007845;0.281491
1600601981.936894;0.067035;0.005445;0.140310;0.987821;0.134369;-0.008127;0.282738
1600601981.956883;0.067072;0.005491;0.141089;0.987707;0.134449;-0.008154;0.284319
1600601981.976872;0.067610;0.005385;0.140588;0.987742;0.135492;-0.008451;0.283340
1600601981.996861;0.065959;0.004486;0.138977;0.988086;0.131976;-0.009551;0.280103
1600601982.016881;0.061265;0.003652;0.136398;0.988751;0.122454;-0.009563;0.274755
1600601982.036870;0.053006;0.004186;0.134006;0.989553;0.106226;-0.005956;0.269520
1600601982.056841;0.044830;0.007919;0.133292;0.990031;0.091003;0.003744;0.267489
1600601982.076830;0.042201;0.012594;0.134175;0.989979;0.087045;0.013662;0.268831
1600601982.096850;0.045820;0.014781;0.135351;0.989627;0.094833;0.016928;0.271050
1600601982.116839;0.052342;0.014490;0.135039;0.989351;0.107690;0.014620;0.270521
1600601982.136828;0.057886;0.012873;0.132485;0.989410;0.118231;0.010207;0.265619
1600601982.156817;0.059450;0.011119;0.128659;0.989843;0.120847;0.006765;0.258099
1600601982.176806;0.057252;0.010642;0.124327;0.990531;0.116328;0.006892;0.249324
1600601982.196825;0.052896;0.011584;0.119168;0.991396;0.107852;0.010423;0.238693
1600601982.216814;0.048904;0.012445;0.112708;0.992346;0.100032;0.013745;0.225497
1600601982.236803;0.047008;0.012458;0.105674;0.993211;0.096159;0.014881;0.211278
